Date,Price,Open,High,Low,Vol.,Change %
"Sep 09, 2014",84.284,84.35,84.525,84.05,43.28K,0.05%
"Sep 08, 2014",84.241,83.885,84.38,83.82,43.30K,0.58%
"Sep 05, 2014",83.757,83.935,83.965,83.585,39.22K,-0.09%
"Sep 04, 2014",83.834,82.89,83.895,82.865,42.98K,1.14%
"Sep 03, 2014",82.888,83.005,83.075,82.86,17.19K,-0.15%
"Sep 02, 2014",83.01,82.78,83.06,82.78,20.30K,0.27%
"Sep 01, 2014",82.783,82.78,82.835,82.695,6.02K,0.00%
"Aug 29, 2014",82.783,82.495,82.79,82.445,19.82K,0.32%
"Aug 28, 2014",82.516,82.49,82.625,82.34,19.80K,0.08%
"Aug 27, 2014",82.449,82.69,82.755,82.425,19.54K,-0.28%
"Aug 26, 2014",82.679,82.64,82.735,82.48,16.42K,0.10%
"Aug 25, 2014",82.593,82.62,82.69,82.49,11.96K,0.26%
"Aug 22, 2014",82.377,82.235,82.51,82.125,31.68K,0.21%
"Aug 21, 2014",82.208,82.29,82.42,82.16,17.39K,-0.09%
"Aug 20, 2014",82.28,81.94,82.33,81.93,22.18K,0.42%
"Aug 19, 2014",81.937,81.65,81.955,81.64,24.22K,0.37%
"Aug 18, 2014",81.631,81.5,81.66,81.43,11.65K,0.20%
"Aug 15, 2014",81.469,81.65,81.675,81.42,22.83K,-0.22%
"Aug 14, 2014",81.647,81.665,81.76,81.45,18.88K,-0.01%
"Aug 13, 2014",81.657,81.575,81.735,81.415,21.24K,0.13%
"Aug 12, 2014",81.555,81.535,81.745,81.53,15.29K,0.02%
"Aug 11, 2014",81.535,81.47,81.55,81.465,8.32K,0.10%
"Aug 08, 2014",81.454,81.625,81.67,81.315,27.75K,-0.19%
"Aug 07, 2014",81.605,81.5,81.72,81.45,27.73K,0.12%
"Aug 06, 2014",81.507,81.615,81.775,81.465,27.74K,-0.13%
"Aug 05, 2014",81.611,81.4,81.705,81.37,24.50K,0.25%
"Aug 04, 2014",81.405,81.395,81.46,81.36,11.58K,0.03%
"Aug 01, 2014",81.377,81.53,81.615,81.265,33.88K,-0.18%
"Jul 31, 2014",81.523,81.5,81.66,81.465,24.11K,0.01%
"Jul 30, 2014",81.516,81.29,81.645,81.28,29.80K,0.25%
"Jul 29, 2014",81.315,81.09,81.34,81.085,15.27K,0.24%
"Jul 28, 2014",81.122,81.15,81.16,81.065,11.56K,0.00%
"Jul 25, 2014",81.125,80.945,81.2,80.9,24.57K,0.20%
"Jul 24, 2014",80.962,80.89,80.985,80.815,17.43K,0.06%
"Jul 23, 2014",80.915,80.87,80.92,80.805,14.12K,0.06%
"Jul 22, 2014",80.865,80.64,80.925,80.61,31.96K,0.30%
"Jul 21, 2014",80.627,80.58,80.665,80.49,11.52K,0.04%
"Jul 18, 2014",80.595,80.605,80.755,80.545,20.98K,0.03%
"Jul 17, 2014",80.57,80.595,80.665,80.54,13.44K,-0.07%
"Jul 16, 2014",80.625,80.42,80.655,80.42,16.34K,0.22%
"Jul 15, 2014",80.446,80.21,80.47,80.175,26.23K,0.27%
"Jul 14, 2014",80.23,80.22,80.285,80.12,8.43K,0.00%
"Jul 11, 2014",80.229,80.185,80.28,80.07,11.98K,0.07%
"Jul 10, 2014",80.17,80.055,80.245,80.02,13.26K,0.16%
"Jul 09, 2014",80.042,80.195,80.275,80.025,18.69K,-0.22%
"Jul 08, 2014",80.221,80.265,80.345,80.19,7.89K,-0.06%
"Jul 07, 2014",80.267,80.33,80.405,80.24,11.01K,-0.02%
"Jul 04, 2014",80.281,80.27,80.355,80.24,2.86K,0.00%
"Jul 03, 2014",80.281,79.99,80.6,79.975,23.38K,0.37%
"Jul 02, 2014",79.985,79.86,80.025,79.835,15.15K,0.18%
"Jul 01, 2014",79.845,79.84,79.895,79.77,18.40K,0.04%
"Jun 30, 2014",79.811,80.075,80.125,79.8,24.94K,-0.34%
"Jun 27, 2014",80.086,80.255,80.27,80.06,16.75K,-0.24%
"Jun 26, 2014",80.279,80.255,80.44,80.19,19.95K,0.02%
"Jun 25, 2014",80.265,80.385,80.41,80.14,27.80K,-0.16%
"Jun 24, 2014",80.393,80.355,80.505,80.255,15.47K,0.07%
"Jun 23, 2014",80.338,80.445,80.465,80.315,9.91K,-0.13%
"Jun 20, 2014",80.441,80.37,80.575,80.28,13.79K,0.06%
"Jun 19, 2014",80.396,80.47,80.52,80.24,25.78K,-0.34%
"Jun 18, 2014",80.67,80.7,80.97,80.47,20.25K,-0.06%
"Jun 17, 2014",80.716,80.555,80.76,80.485,10.82K,0.31%
"Jun 16, 2014",80.468,80.64,80.71,80.505,1.33K,-0.23%
"Jun 13, 2014",80.656,80.595,80.715,80.455,13.68K,0.08%
"Jun 12, 2014",80.59,80.78,80.84,80.54,19.60K,-0.27%
"Jun 11, 2014",80.809,80.835,80.915,80.695,25.40K,-0.05%
"Jun 10, 2014",80.846,80.645,80.885,80.575,19.33K,0.20%
"Jun 09, 2014",80.682,80.445,80.705,80.33,17.92K,0.32%
"Jun 06, 2014",80.427,80.4,80.555,80.265,26.06K,0.03%
"Jun 05, 2014",80.403,80.685,81.065,80.345,53.91K,-0.38%
"Jun 04, 2014",80.706,80.6,80.715,80.51,13.36K,0.14%
"Jun 03, 2014",80.593,80.69,80.715,80.475,13.46K,-0.12%
"Jun 02, 2014",80.69,80.405,80.73,80.405,21.37K,0.36%
"May 30, 2014",80.404,80.535,80.545,80.35,10.07K,-0.17%
"May 29, 2014",80.54,80.61,80.61,80.4,12.37K,-0.10%
"May 28, 2014",80.62,80.4,80.63,80.38,13.97K,0.27%
"May 27, 2014",80.405,80.335,80.52,80.225,12.49K,-0.06%
"May 26, 2014",80.45,80.45,80.485,80.295,2.50K,0.00%
"May 23, 2014",80.45,80.295,80.49,80.285,10.91K,0.18%
"May 22, 2014",80.305,80.135,80.335,80.125,10.92K,0.19%
"May 21, 2014",80.15,80.075,80.37,79.94,17.89K,0.07%
"May 20, 2014",80.093,80.08,80.17,80.055,7.93K,0.06%
"May 19, 2014",80.048,80.11,80.11,79.935,10.52K,-0.07%
"May 16, 2014",80.107,80.06,80.18,80.03,12.15K,0.05%
"May 15, 2014",80.064,80.115,80.405,79.985,23.00K,-0.09%
"May 14, 2014",80.135,80.17,80.185,80.05,15.35K,-0.10%
"May 13, 2014",80.213,79.955,80.285,79.92,26.80K,0.31%
"May 12, 2014",79.965,79.915,79.97,79.84,12.50K,0.00%
"May 09, 2014",79.961,79.46,79.97,79.46,27.41K,0.70%
"May 08, 2014",79.402,79.27,79.505,78.93,44.18K,0.20%
"May 07, 2014",79.243,79.165,79.29,79.125,16.46K,0.15%
"May 06, 2014",79.126,79.55,79.565,79.09,27.54K,-0.51%
"May 05, 2014",79.53,79.56,79.58,79.485,8.13K,-0.04%
"May 02, 2014",79.563,79.56,79.935,79.515,23.76K,-0.02%
"May 01, 2014",79.579,79.57,79.605,79.48,7.32K,0.06%
"Apr 30, 2014",79.532,79.865,80.02,79.51,21.87K,-0.44%
"Apr 29, 2014",79.881,79.76,79.92,79.66,10.32K,0.15%
"Apr 28, 2014",79.762,79.805,79.91,79.615,11.60K,-0.07%
"Apr 25, 2014",79.818,79.845,79.88,79.735,8.59K,-0.07%
"Apr 24, 2014",79.877,79.925,80.055,79.81,12.19K,-0.07%
"Apr 23, 2014",79.935,79.98,80.005,79.77,13.26K,-0.08%
"Apr 22, 2014",79.995,80.065,80.065,79.865,11.18K,-0.04%
"Apr 21, 2014",80.03,79.94,80.06,79.865,7.59K,0.16%
"Apr 17, 2014",79.903,79.87,79.95,79.65,7.53K,0.03%
"Apr 16, 2014",79.883,79.895,79.955,79.715,10.73K,-0.01%
"Apr 15, 2014",79.888,79.85,79.985,79.76,11.18K,0.10%
"Apr 14, 2014",79.805,79.63,79.905,79.62,10.51K,0.35%
"Apr 11, 2014",79.523,79.48,79.63,79.43,12.80K,0.09%
"Apr 10, 2014",79.45,79.615,79.645,79.385,22.54K,-0.13%
"Apr 09, 2014",79.553,79.875,79.955,79.535,20.31K,-0.35%
"Apr 08, 2014",79.835,80.345,80.35,79.8,25.96K,-0.65%
"Apr 07, 2014",80.355,80.57,80.595,80.31,10.47K,-0.27%
"Apr 04, 2014",80.571,80.6,80.77,80.485,24.50K,-0.09%
"Apr 03, 2014",80.64,80.38,80.685,80.24,40.19K,0.33%
"Apr 02, 2014",80.372,80.245,80.435,80.15,15.83K,0.15%
"Apr 01, 2014",80.249,80.255,80.285,80.125,10.64K,-0.01%
"Mar 31, 2014",80.254,80.35,80.575,80.115,21.11K,-0.10%
"Mar 28, 2014",80.335,80.295,80.4,80.205,12.67K,0.10%
"Mar 27, 2014",80.252,80.165,80.35,80.1,15.61K,0.10%
"Mar 26, 2014",80.169,80.12,80.29,80.06,11.94K,0.10%
"Mar 25, 2014",80.088,80.085,80.42,80.005,17.64K,0.01%
"Mar 24, 2014",80.079,80.27,80.45,79.9,18.28K,-0.23%
"Mar 21, 2014",80.261,80.335,80.385,80.195,20.16K,-0.11%
"Mar 20, 2014",80.353,80.18,80.505,80.055,28.09K,0.27%
"Mar 19, 2014",80.133,79.52,80.25,79.49,25.76K,0.74%
"Mar 18, 2014",79.544,79.515,79.675,79.425,16.75K,0.29%
"Mar 17, 2014",79.311,79.425,79.555,79.33,1.43K,-0.16%
"Mar 14, 2014",79.438,79.605,79.695,79.325,14.41K,-0.24%
"Mar 13, 2014",79.626,79.64,79.695,79.275,26.54K,0.02%
"Mar 12, 2014",79.612,79.8,79.85,79.55,33.36K,-0.15%
"Mar 11, 2014",79.735,79.77,79.94,79.71,21.54K,-0.04%
"Mar 10, 2014",79.769,79.685,79.83,79.635,19.69K,0.06%
"Mar 07, 2014",79.722,79.675,79.855,79.44,26.14K,0.07%
"Mar 06, 2014",79.665,80.12,80.21,79.59,35.47K,-0.56%
"Mar 05, 2014",80.117,80.14,80.285,80.06,15.26K,-0.08%
"Mar 04, 2014",80.183,80.1,80.22,79.925,15.66K,0.12%
"Mar 03, 2014",80.09,79.855,80.11,79.78,22.93K,0.46%
"Feb 28, 2014",79.72,80.28,80.325,79.7,30.16K,-0.73%
"Feb 27, 2014",80.306,80.42,80.6,80.255,19.97K,-0.20%
"Feb 26, 2014",80.463,80.16,80.555,80.125,22.71K,0.37%
"Feb 25, 2014",80.165,80.255,80.295,80.05,16.55K,-0.07%
"Feb 24, 2014",80.225,80.275,80.4,80.125,11.98K,-0.06%
"Feb 21, 2014",80.27,80.355,80.44,80.205,13.85K,-0.06%
"Feb 20, 2014",80.316,80.215,80.465,80.07,19.57K,0.16%
"Feb 19, 2014",80.186,80.01,80.28,79.95,17.97K,0.17%
"Feb 18, 2014",80.046,80.2,80.265,80,17.20K,-0.17%
"Feb 17, 2014",80.179,80.16,80.205,79.99,4.07K,0.00%
"Feb 14, 2014",80.179,80.35,80.36,80.105,17.48K,-0.25%
"Feb 13, 2014",80.378,80.745,80.75,80.245,25.28K,-0.45%
"Feb 12, 2014",80.741,80.705,80.915,80.57,18.61K,0.05%
"Feb 11, 2014",80.704,80.61,80.745,80.51,24.07K,-0.03%
