date,BCHAIN.AVBLS,BCHAIN.HRATE,BCHAIN.MIREV,BCHAIN.MKTCP,BCHAIN.NADDU,BCHAIN.TOTBC,BCHAIN.TOUTV
2013-10-28,0.118268551107,3478.53840367,886657.5,2338225531.25,63786,11914525,613494.073418
2013-10-29,0.146509595737,3051.008544,798457.59,2408599560.5,70275,11918450,1671663.7104
2013-10-30,0.118112223489,3808.90238614,1004339.82,2425090156.5,77520,11923350,712930.226354
2013-10-31,0.120845306433,4061.53366685,1059460.55,2404920005.75,77578,11928575,695676.657139
2013-11-01,0.122965662103,3692.3033335,972503.4,2425328973,72946,11933325,686117.533172
2013-11-02,0.0972219590218,4216.99907037,1112209.2,2437295812.5,69196,11938750,686361.060316
2013-11-03,0.0933541521734,3808.90238614,1018529.4,2470544002.5,63309,11943650,538328.015868
2013-11-04,0.106890826225,3886.63508789,1140581.7,2689641115,77104,11948650,793106.557243
2013-11-05,0.147551278507,3303.63982471,1059769.11,2947943727,93462,11952900,1218397.70979
2013-11-06,0.182755099403,4114.54971625,1076302.64,3087643198.5,101631,11956950,945894.591925
2013-11-07,0.189202674024,3911.36207594,1159633.44,3496381056,104142,11960800,1071612.8973
2013-11-08,0.221148956987,3377.99452013,1117647.48,3895040535,107930,11964125,1144910.92099
2013-11-09,0.201818331866,3606.58061548,1308087.36,4305490758,108461,11967675,1024303.73909
2013-11-10,0.174599806468,4266.94044648,1262461.32,3554569406.25,97886,11971875,771057.032277
2013-11-11,0.133102998978,4952.69873252,1675519.06,4064669415,86543,11976750,723078.158895
2013-11-12,0.142629996809,4800.30800229,1679492.75,4240843076.25,95747,11981475,1022112.68683
2013-11-13,0.150396915192,4774.90954725,1850107.36,4694265577,100090,11986175,1201973.7443
2013-11-14,0.19416408426,4292.33890152,1769292,4994001600,113020,11990400,1263986.95168
2013-11-15,0.17249231397,4139.94817129,1752786.32,5136513974,97415,11994475,2139315.18507
2013-11-16,0.122505912975,4978.09718756,2130799.95,5202089043.75,97096,11999375,1922099.30787
2013-11-17,0.11672464183,5847.4268319,2240920,5557944600,86411,12004200,1032920.08072
2013-11-18,0.223155800889,4968.7979297,2405535,7002760228,130894,12008300,1868810.00766
2013-11-19,0.305485479293,4696.11999454,2187880.93,6726697878.25,170367,12012175,2532380.22005
2013-11-20,0.227426540632,4938.50038135,2439500,7149668750,141505,12016250,1605499.28968
2013-11-21,0.25848688306,4484.03715607,2589383.7,8353264252.5,124584,12019950,2028461.55581
2013-11-22,0.225979638387,5029.39302641,3175653,9150340100,140082,12024100,2680025.27285
2013-11-23,0.218183417379,4908.202833,3411457.29,10079469418.5,134532,12028150,1528167.6118
2013-11-24,0.16801811928,5211.17831652,3596751.72,10024956042,103353,12032450,1415956.72399
2013-11-25,0.175631337696,5453.55870333,3678466,9798077300,117870,12036950,1453068.81623
2013-11-26,0.224422460649,4968.7979297,3484367.6,10173483145,145494,12041050,3518557.60424
2013-11-27,0.250349803143,5029.39302641,4015058,11575437200,164541,12045200,3576079.92568
2013-11-28,0.24694282406,5514.15380003,4623238,12158197750,180643,12049750,3492155.69518
2013-11-29,0.214759934915,6505.60945041,5040135,13065737062.5,160752,12054375,2819146.40427
2013-11-30,0.233342927694,5626.4730382,4504479.12,13504897665,150747,12058375,1908515.75856
2013-12-01,0.165564669096,6857.2640153,4745240,11701352500,125448,12063250,1459358.22019
2013-12-02,0.211322918991,5731.96940766,4062353.38,11974044577.8,144106,12067325,1408867.7957
2013-12-03,0.190950950823,6681.43673286,5057260,12796399500,149257,12072075,1224061.22254
2013-12-04,0.206264781413,6224.2857985,5117346,13900051500,150637,12076500,1393612.32981
2013-12-05,0.235771999025,6013.29305957,4417748.64,12423144163.5,164289,12080775,1464895.12129
2013-12-06,0.159818545337,7419.91131912,4731942,10804928700,140744,12086050,1218717.23329
2013-12-07,0.176501095295,6751.76764583,3505537.8,8793554296.5,143645,12090850,2246474.25954
2013-12-08,0.130023066558,6294.61671148,3258515.93,8744799021.75,95996,12095325,1409374.73157
2013-12-09,0.137094820463,6857.2640153,4256577,10539274200,127647,12100200,1241954.37435
2013-12-10,0.172020001198,9076.0276243,4726127.12,11342353720.5,128388,12105225,883234.451259
2013-12-11,0.199867834019,7134.38987383,3515555.4,10731150885,129666,12109175,1116560.56977
2013-12-12,0.162357991,7495.62480415,3521703,10244844618.8,113825,12113325,800870.196806
2013-12-13,0.172354922237,7495.62480415,3639336,10590673150,120982,12117475,1015077.7997
2013-12-14,0.159497423172,9030.87325801,4334741.1,10482304132.5,113263,12122475,685149.223496
2013-12-15,0.160868173235,8037.47719963,3783686.37,10285693977.2,103782,12126925,479877.272299
2013-12-16,0.166279125708,8714.79269398,3430851,8601410750,137337,12131750,1464660.9481
2013-12-17,0.17960603104,8895.41015914,3468829.05,8520552683.75,139023,12136675,2043815.89317
2013-12-18,0.184050201234,9482.41692091,3035210.88,6995691508,153222,12141925,2028260.30787
2013-12-19,0.141366256608,9753.34311865,3535995,7932203225,134257,12147325,1314311.99474
2013-12-20,0.156416279255,9121.18199059,3343560,8020567500,125004,12152375,1090953.04334
2013-12-21,0.186462203418,9568.75370305,2504512.5,7445825625,110306,12156450,1054795.09942
2013-12-22,0.147069287587,9744.86573439,2650557,7746302200,98559,12160600,754702.353646
2013-12-23,0.163639176567,9333.93766126,2550641.4,7784111542.5,105307,12164575,801056.180241
2013-12-24,0.170509999057,9744.86573439,2693937.74,7876450630.75,135360,12168725,752936.87189
2013-12-25,0.166475789492,10097.0897971,2837597.84,8010702561.75,120437,12173025,1097540.47618
2013-12-26,0.147963033708,10508.0178702,3294608.12,8943399550,97504,12177500,553891.020457
2013-12-27,0.157875687735,10273.2018284,3139657.88,8716253381.25,115404,12181875,566821.572928
2013-12-28,0.147743643784,9627.4577135,2884318.71,8549801919.75,95474,12185975,714279.889511
2013-12-29,0.164613221486,8805.60156722,2688325.19,8713093532.75,93084,12189725,744045.318435
2013-12-30,0.168015558695,11388.5780269,3594982.4,9013010382.5,130692,12194575,811163.127112
2013-12-31,0.158362642548,9920.97776574,3096516,8917322800,108166,12198800,640497.387888
2014-01-01,0.097947678566,11740.8020896,3741222.1,9115018220,83356,12203800,525007.902128
2014-01-02,0.168741781418,10294.911523,2775832.62,9253369174.5,103246,12207450,590706.947708
2014-01-03,0.189940347262,11493.6340976,3296592.69,9845053570.25,125864,12211525,963612.878254
2014-01-04,0.177561018918,10435.9377082,3052674.56,10045556735.5,103502,12215225,609284.447731
2014-01-05,0.159482744005,12692.3566722,4043648,10948873600,106688,12219725,847976.263008
2014-01-06,0.199986549421,12480.8173943,4160971.34,11419923171.5,152700,12224150,881121.208512
2014-01-07,0.166136756938,13185.9483205,4068012.2,10607038228.5,121152,12228825,866610.190861
2014-01-08,0.152785398028,13891.0792468,4076107.31,10096391537.5,129583,12233750,1089862.95821
2014-01-09,0.149579332678,12762.8697648,3671204.29,9902844981.75,114730,12238275,594481.550428
2014-01-10,0.134448901261,14243.6447099,4188602.52,10130861704.5,112691,12243325,613242.716522
2014-01-11,0.13588587443,14596.210173,4626025.95,10923824725,110670,12248500,438326.066949
2014-01-12,0.131477616963,13397.4875984,4051611,10427515750,98958,12253250,383751.228528
2014-01-13,0.129471215121,18058.6488747,4109431.21,9902642684.75,110334,12258325,506489.697443
2014-01-14,0.172734248174,13699.6646636,3169736.5,10064180131.2,133541,12262175,646592.807824
2014-01-15,0.170319596229,15211.9653082,3640023.8,10398269665,115087,12266450,717169.647564
2014-01-16,0.133917069435,17791.7722903,4165301.7,10196347805,110024,12271450,599816.188801
2014-01-17,0.186780356114,13610.7058021,3044327,9734293075,113632,12275275,464566.520662
2014-01-18,0.147974096193,14500.2944166,3275853.11,9842267405.5,95634,12279350,358330.770077
2014-01-19,0.131900046183,16368.4305071,3841796,10232530350,94782,12283950,509881.871757
2014-01-20,0.171692420876,16279.4716457,3815931.36,10220612013,144276,12288525,802067.752456
2014-01-21,0.204550111017,15300.9241697,3550168.96,10111586132,136930,12292825,615535.644633
2014-01-22,0.166476681358,16902.1836758,3872557.15,9998543353.75,131062,12297575,494014.615475
2014-01-23,0.176345144765,15834.6773384,3630947.32,10001792365.5,127975,12302025,550964.539668
2014-01-24,0.164273549099,21375.1267539,3879215.6,9711394517.5,127984,12306925,693140.309203
2014-01-25,0.170958445149,16903.7992187,3132922,9922504800,108098,12310800,534461.289353
2014-01-26,0.156734013557,17449.0830644,3316174.47,10181507196,107203,12314800,349814.524642
2014-01-27,0.184722071109,17558.1398336,3136749,9571727025,145032,12318825,789929.913619
2014-01-28,0.190327293902,18103.4236794,3331232.6,9860844595,135152,12322975,752428.662372
2014-01-29,0.178687656982,17230.9695261,3184666.8,9905916930,124466,12326925,482434.929669
2014-01-30,0.183172678947,17449.0830644,3207871.81,9856971517.25,129214,12330925,545337.944101
2014-01-31,0.161610380463,20066.4455241,3702735,9899258812.5,132531,12335525,455912.566543
2014-02-01,0.143849668164,21484.1835231,4028542.63,10069683795.5,123558,12340450,447692.95368
2014-02-02,0.154322308101,19412.1049092,3654462.63,10117509693,112877,12344900,455281.812436
2014-02-03,0.160889310935,21157.0132156,3956695.6,10050226550,152868,12349750,528609.739818
2014-02-04,0.203919280916,18430.5939868,3428753.9,9994983473.75,140332,12353975,678275.460403
2014-02-05,0.207183313649,22283.1334911,3430400,9886600000,139743,12358250,653404.23008
2014-02-06,0.2185486034,21761.8906024,3259042,9617966650,142991,12362425,853640.946022
2014-02-07,0.226878801982,21501.2691581,3075109.2,9185626009,143818,12366550,848509.675988
2014-02-08,0.186607687814,22804.3763798,3101609,8746243975,131014,12370925,602439.984479
2014-02-09,0.186076833712,19676.9190477,2688060,8786037000,112334,12374700,549603.561602
2014-02-10,0.2110018699,19937.540492,2552270,8231719125,155591,12378525,640746.229636
2014-02-11,0.174811311825,21761.8906024,2804620,8296409000,121449,12382700,760757.12995
2014-02-12,0.243524785527,21761.8906024,2794771.9,8262169493.75,121999,12386875,655177.749734
2014-02-13,0.208923631244,23455.9299906,2861830.86,7856007836.25,130490,12391375,601867.433291
2014-02-14,0.215129887246,24889.3479345,3220703.2,8331452415,148377,12396150,788230.069134
2014-02-15,0.190645366245,23455.9299906,2939858.46,8078031423,127810,12400650,963549.390918
2014-02-16,0.142173811562,25149.9693788,3015246,7734813662.5,110198,12405475,535099.118892
2014-02-17,0.171540978443,25824.939771,2672004,7966979250,114626,12409625,646105.514076
2014-02-18,0.225040527161,25980.5116973,2631807.23,7780597426,163002,12413800,505763.654154
2014-02-19,0.191648323498,29714.2379293,2987376.84,7748321499.75,142987,12418575,457454.040907
2014-02-20,0.228113101937,26602.7994026,2499200.3,7238794695,159962,12422850,494954.94147
2014-02-21,0.233068801108,26136.0836236,2385798.24,7035698628,165370,12427050,614005.67895
2014-02-22,0.191747996865,25513.7959183,2483565.76,7508165977,132542,12431150,376956.444793
2014-02-23,0.183935097286,28314.0905923,2858697.97,7794323689,142019,12435700,403304.454826
2014-02-24,0.205297674452,28314.0905923,2486835,6779936250,167219,12440250,753715.243361
2014-02-25,0.276148594127,26447.2274763,2253504,6570696000,208180,12444500,1064788.54276
2014-02-26,0.221302006126,28158.5186659,2657039.82,7287410254.5,166920,12449025,686983.724601
2014-02-27,0.206538970654,28314.0905923,2670130.71,7287458482.75,164199,12453575,621739.937356
2014-02-28,0.19957178197,35659.9638678,2725128.55,7200509201.75,145830,12458275,601985.119137
2014-03-01,0.265275169063,28072.7375129,2122551,7122018712.5,151446,12461975,782306.57544
2014-03-02,0.222637176514,28262.4181718,2091711.68,6979296116,139563,12465700,539949.014988
2014-03-03,0.295148292058,26934.6535597,2375406,8310755125,187106,12469250,972398.613729
2014-03-04,0.365622664527,26365.6115831,2366891.73,8451643187.25,201394,12472725,1100369.10187
2014-03-05,0.275178595359,30538.5860783,2685329.15,8295167237.5,180104,12476750,695394.899393
2014-03-06,0.250716645041,30728.2667371,2670129.28,8200135216,171560,12480800,672160.805753
2014-03-07,0.22914341681,31676.6700315,2602004.4,7756914967.5,154757,12484975,2335941.88438
2014-03-08,0.209857553755,33194.1153025,2671683,7606014150,154394,12489350,1754719.95562
2014-03-09,0.207559870511,31107.6280549,2623414.88,7970696165.5,155361,12493450,626975.060225
2014-03-10,0.22768834432,31297.3087138,2574416.61,7773366674.25,164890,12497575,1634554.23195
2014-03-11,0.239131836664,31866.3506904,2625523.5,7787355647.5,152037,12501775,1148465.11472
2014-03-12,0.246250067438,31866.3506904,2707735.7,8030086547.5,165460,12505975,1002730.26826
2014-03-13,0.240805134971,35706.2319141,2724023.79,8039179622,165883,12510200,814550.58779
2014-03-14,0.269413646177,29367.8475506,2220643.83,7964578727.25,139218,12513675,689820.957108
2014-03-15,0.194363948277,36973.9087867,2790767.94,7965110034.5,128219,12518050,506583.719687
2014-03-16,0.171213180204,33382.1576475,2514362.4,7950718680,121995,12522000,462623.860954
2014-03-17,0.175846989235,37607.7472231,2788660.8,7825273315,140722,12526450,517959.636155
2014-03-18,0.18234379867,30635.5244233,2279145,7856357025,140518,12530075,2075230.60838
2014-03-19,0.202190288421,32748.3192111,2364889.67,7625780519.5,130586,12533950,1602006.3927
2014-03-20,0.214715689242,35283.6729565,2470920,7397493750,141026,12538125,775632.172294
2014-03-21,0.230752186222,38241.5856594,2633154.6,7274611573.5,155285,12542650,619998.798249
2014-03-22,0.231105024164,37185.1882655,2458598,6988706850,137388,12547050,458635.537179
2014-03-23,0.145832601408,43312.2931502,2914481.07,7118715007.75,131768,12552175,313956.40341
2014-03-24,0.179593263559,42044.6162775,2852564,7182689800,155589,12557150,638123.375513
2014-03-25,0.250615138881,37582.750873,2197695.78,7285587718.5,145432,12560925,585139.69218
2014-03-26,0.233837025075,39324.9976022,2322300.5,7359247287.5,146464,12564875,501214.933179
2014-03-27,0.236893728108,41565.0291112,2178597.6,6538419810,158999,12569050,756564.796055
2014-03-28,0.2084915651,45547.3073494,2307261,6324533375,163425,12573625,806230.248789
2014-03-29,0.16945790408,42560.5986707,2141742.96,6288195326,126941,12577900,509121.73993
2014-03-30,0.20956594352,37084.9660932,1677089.7,5649401257.5,150155,12581625,551880.314955
2014-03-31,0.20215631099,41813.9215011,1924427,5751722025,137342,12585825,729762.05369
2014-04-01,0.199916679766,44551.7377898,2151561.37,6037174753,157020,12590300,703152.602694
2014-04-02,0.199054965457,46045.0921292,2063910,5604741625,152718,12594925,712975.981313
2014-04-03,0.168388761007,51769.6170966,2326614.03,5623561788.75,137224,12600125,842061.80307
2014-04-04,0.179097654808,50027.3703674,2246998.38,5622022951.5,144468,12605150,663996.414102
2014-04-05,0.186048587607,54454.1688771,2027406.08,5697532960,135497,12609625,753433.734276
2014-04-06,0.20302376277,43198.2792209,1635965.53,5797898152.25,163904,12613175,450531.728556
2014-04-07,0.22489186509,44415.1321567,1640071.62,5649057225.5,134360,12616825,445138.84883
2014-04-08,0.259209822386,47457.2644962,1777684.05,5730692600.75,148772,12620725,511123.315623
2014-04-09,0.244460763602,44110.9189228,1611997.8,5593849485,144875,12624350,485103.878106
2014-04-10,0.224936229161,53237.3159413,1762796,5064118725,165795,12628725,851803.105074
2014-04-11,0.244832160489,45327.7718586,1600254.61,5406562275.5,146801,12632450,827736.815184
2014-04-12,0.179252398014,48674.117432,1703744.82,5370238521,124543,12636450,455422.910494
2014-04-13,0.136515027914,60538.4335561,2018520,5119777125,150009,12641425,377624.96825
2014-04-14,0.201931088835,55366.8085789,2068130.96,5730397111.5,146634,12645975,576197.243589
2014-04-15,0.21607968257,59321.5806203,2396149.81,6197777923.5,166401,12650850,680667.752588
2014-04-16,0.280788242417,45327.7718586,1913010,6472815112.5,142870,12654575,828585.863624
2014-04-17,0.219337929254,60364.1060676,2160675,6266167875,141012,12658925,815861.178584
2014-04-18,0.196252981822,54119.543371,1877681.76,6077902743.5,123771,12662825,671188.436087
2014-04-19,0.188365772458,56547.9844197,2043591.2,6332183310,127435,12666900,581524.682025
2014-04-20,0.169022851832,58976.4254684,2130809.4,6337982518.5,149260,12671150,404073.962184
2014-04-21,0.179806596142,61404.8665171,2202474,6293422987.5,124225,12675575,704751.174218
2014-04-22,0.253150747968,53425.7030714,1906720.45,6255140735.25,150856,12679425,767457.152625
2014-04-23,0.215334919521,60711.0262174,2138759.7,6180815740,134126,12683800,722510.506033
2014-04-24,0.247278388666,50997.2620227,1813512.4,6237162710,129810,12687475,559681.808037
2014-04-25,0.258841194758,56894.9045695,1888943.1,5827336661.25,157853,12691575,550861.729103
2014-04-26,0.177580270874,61751.7866669,2068904.8,5889432077,131955,12696025,407118.297315
2014-04-27,0.178625620768,57935.6650189,1842258.6,5589358020,147987,12700200,278902.366393
2014-04-28,0.2047069044,57588.7448691,1860414,5678844450,133142,12704350,482175.410625
2014-04-29,0.224378465097,54813.3836706,1773787.4,5689505910,145888,12708300,566494.921811
2014-04-30,0.241506439366,58067.9246281,1644238,5707665550,137816,12711950,548190.837596
2014-05-01,0.204420691445,66817.8858734,1937562.12,5849556161.5,134499,12716150,471807.902522
2014-05-02,0.190701271506,67613.3368957,1906840.11,5692506204,128157,12720400,498876.556559
2014-05-03,0.199040916231,57272.4736058,1568979.5,5528578000,103028,12724000,658967.992093
2014-05-04,0.191894173622,60454.277695,1661523.89,5551993638,138218,12727800,454251.726535
